fecha,Estación,Precipitación
2014-07-21,La Picada,18mm
2014-07-21,Paraná - Escuela de Policía,25mm
2014-07-21,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-07-21,Pueblo Brugo - Comisaría,15mm
2014-07-21,Quebracho - El Ramblón,---mm
2014-07-21,Seguí - Comisaría,---mm
2014-07-21,Tabossi - Municipalidad,35mm
2014-07-21,Viale - Comisaría,---mm
2014-07-21,Villa Fontana - Comisaría,---mm
2014-07-21,Villa Urquiza - Comisaría,---mm
2014-07-22,Arroyo María - Nidia Faez,---mm
2014-07-22,Cerrito - Comisaría,---mm
2014-07-22,Curtiembre - Destacamento,---mm
2014-07-22,El Espinillo,---mm
2014-07-22,Engenfeld,---mm
2014-07-22,Hasenkamp - Comisaría,18mm
2014-07-22,Hernandarias - Comisaría,8mm
2014-07-22,La Picada,20mm
2014-07-22,Paraná - Escuela de Policía,---mm
2014-07-22,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-07-22,Pueblo Brugo - Comisaría,17mm
2014-07-22,Quebracho - El Ramblón,---mm
2014-07-22,Seguí - Comisaría,35mm
2014-07-22,Tabossi - Municipalidad,38mm
2014-07-22,Viale - Comisaría,37mm
2014-07-22,Villa Fontana - Comisaría,---mm
2014-07-22,Villa Urquiza - Comisaría,---mm
2014-08-30,Arroyo María - Nidia Faez,---mm
2014-08-30,Cerrito - Comisaría,---mm
2014-08-30,Curtiembre - Destacamento,---mm
2014-08-30,El Espinillo,---mm
2014-08-30,Engenfeld,---mm
2014-08-30,Hasenkamp - Comisaría,---mm
2014-08-30,Hernandarias - Comisaría,---mm
2014-08-30,La Picada,---mm
2014-08-30,Paraná - Escuela de Policía,---mm
2014-08-30,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-08-30,Pueblo Brugo - Comisaría,---mm
2014-08-30,Quebracho - El Ramblón,---mm
2014-08-30,Seguí - Comisaría,---mm
2014-08-30,Tabossi - Municipalidad,---mm
2014-08-30,Viale - Comisaría,---mm
2014-08-30,Villa Fontana - Comisaría,---mm
2014-08-30,Villa Urquiza - Comisaría,---mm
2014-09-04,Arroyo María - Nidia Faez,---mm
2014-09-04,Cerrito - Comisaría,23mm
2014-09-04,Curtiembre - Destacamento,20mm
2014-09-04,El Espinillo,---mm
2014-09-04,Engenfeld,12mm
2014-09-04,Hasenkamp - Comisaría,20mm
2014-09-04,Hernandarias - Comisaría,38mm
2014-09-04,La Picada,19mm
2014-09-04,Paraná - Escuela de Policía,12mm
2014-09-04,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-09-04,Pueblo Brugo - Comisaría,31mm
2014-09-04,Quebracho - El Ramblón,---mm
2014-09-04,Seguí - Comisaría,16mm
2014-09-04,Tabossi - Municipalidad,21mm
2014-09-04,Viale - Comisaría,23mm
2014-09-04,Villa Fontana - Comisaría,12mm
2014-09-04,Villa Urquiza - Comisaría,10mm
2014-09-05,Arroyo María - Nidia Faez,---mm
2014-09-05,Cerrito - Comisaría,28mm
2014-09-05,Curtiembre - Destacamento,31mm
2014-09-05,El Espinillo,2mm
2014-09-05,Engenfeld,5mm
2014-09-05,Hasenkamp - Comisaría,5mm
2014-09-05,Hernandarias - Comisaría,---mm
2014-09-05,La Picada,30mm
2014-09-05,Paraná - Escuela de Policía,---mm
2014-09-05,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-09-05,Pueblo Brugo - Comisaría,---mm
2014-09-05,Quebracho - El Ramblón,---mm
2014-09-05,Seguí - Comisaría,20mm
2014-09-05,Tabossi - Municipalidad,5mm
2014-09-05,Viale - Comisaría,10mm
2014-09-05,Villa Fontana - Comisaría,---mm
2014-09-05,Villa Urquiza - Comisaría,8mm
2014-09-06,Arroyo María - Nidia Faez,---mm
2014-09-06,Cerrito - Comisaría,---mm
2014-09-06,Curtiembre - Destacamento,---mm
2014-09-06,El Espinillo,---mm
2014-09-06,Engenfeld,---mm
2014-09-06,Hasenkamp - Comisaría,---mm
2014-09-06,Hernandarias - Comisaría,---mm
2014-09-06,La Picada,---mm
2014-09-06,Paraná - Escuela de Policía,---mm
2014-09-06,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-09-06,Pueblo Brugo - Comisaría,---mm
2014-09-06,Quebracho - El Ramblón,---mm
2014-09-06,Seguí - Comisaría,---mm
2014-09-06,Tabossi - Municipalidad,---mm
2014-09-06,Viale - Comisaría,---mm
2014-09-06,Villa Fontana - Comisaría,---mm
2014-09-06,Villa Urquiza - Comisaría,---mm
2014-09-09,Arroyo María - Nidia Faez,---mm
2014-09-09,Cerrito - Comisaría,15mm
2014-09-09,Curtiembre - Destacamento,8mm
2014-09-09,El Espinillo,8mm
2014-09-09,Engenfeld,21mm
2014-09-09,Hasenkamp - Comisaría,12mm
2014-09-09,Hernandarias - Comisaría,15mm
2014-09-09,La Picada,---mm
2014-09-09,Paraná - Escuela de Policía,---mm
2014-09-09,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-09-09,Pueblo Brugo - Comisaría,20mm
2014-09-09,Quebracho - El Ramblón,---mm
2014-09-09,Seguí - Comisaría,---mm
2014-09-09,Tabossi - Municipalidad,1mm
2014-09-09,Viale - Comisaría,---mm
2014-09-09,Villa Fontana - Comisaría,---mm
2014-09-09,Villa Urquiza - Comisaría,10mm
2014-09-13,Arroyo María - Nidia Faez,---mm
2014-09-13,Cerrito - Comisaría,4mm
2014-09-13,Curtiembre - Destacamento,3mm
2014-09-13,El Espinillo,3mm
2014-09-13,Engenfeld,---mm
2014-09-13,Hasenkamp - Comisaría,1mm
2014-09-13,Hernandarias - Comisaría,3mm
2014-09-13,La Picada,3mm
2014-09-13,Paraná - Escuela de Policía,20mm
2014-09-13,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-09-13,Pueblo Brugo - Comisaría,0mm
2014-09-13,Quebracho - El Ramblón,---mm
2014-09-13,Seguí - Comisaría,---mm
2014-09-13,Tabossi - Municipalidad,2mm
2014-09-13,Viale - Comisaría,2mm
2014-09-13,Villa Fontana - Comisaría,1mm
2014-09-13,Villa Urquiza - Comisaría,7mm
2014-09-14,Arroyo María - Nidia Faez,---mm
2014-09-14,Cerrito - Comisaría,7mm
2014-09-14,Curtiembre - Destacamento,6mm
2014-09-14,El Espinillo,32mm
2014-09-14,Engenfeld,---mm
2014-09-14,Hasenkamp - Comisaría,22mm
2014-09-14,Hernandarias - Comisaría,10mm
2014-09-14,La Picada,36mm
2014-09-14,Paraná - Escuela de Policía,27mm
2014-09-14,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-09-14,Pueblo Brugo - Comisaría,3mm
2014-09-14,Quebracho - El Ramblón,---mm
2014-09-14,Seguí - Comisaría,4mm
2014-09-14,Tabossi - Municipalidad,12mm
2014-09-14,Viale - Comisaría,10mm
2014-09-14,Villa Fontana - Comisaría,14mm
2014-09-14,Villa Urquiza - Comisaría,24mm
2014-09-23,Arroyo María - Nidia Faez,---mm
2014-09-23,Cerrito - Comisaría,7mm
2014-09-23,Curtiembre - Destacamento,6mm
2014-09-23,El Espinillo,32mm
2014-09-23,Engenfeld,---mm
2014-09-23,Hasenkamp - Comisaría,22mm
2014-09-23,Hernandarias - Comisaría,10mm
2014-09-23,La Picada,36mm
2014-09-23,Paraná - Escuela de Policía,7mm
2014-09-23,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-09-23,Pueblo Brugo - Comisaría,3mm
2014-09-23,Quebracho - El Ramblón,---mm
2014-09-23,Seguí - Comisaría,4mm
2014-09-23,Tabossi - Municipalidad,12mm
2014-09-23,Viale - Comisaría,10mm
2014-09-23,Villa Fontana - Comisaría,14mm
2014-09-23,Villa Urquiza - Comisaría,24mm
2014-09-25,Arroyo María - Nidia Faez,---mm
2014-09-25,Cerrito - Comisaría,12mm
2014-09-25,Curtiembre - Destacamento,---mm
2014-09-25,El Espinillo,9mm
2014-09-25,Engenfeld,4mm
2014-09-25,Hasenkamp - Comisaría,---mm
2014-09-25,Hernandarias - Comisaría,---mm
2014-09-25,La Picada,1mm
2014-09-25,Paraná - Escuela de Policía,5mm
2014-09-25,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-09-25,Pueblo Brugo - Comisaría,---mm
2014-09-25,Quebracho - El Ramblón,15mm
2014-09-25,Seguí - Comisaría,3mm
2014-09-25,Tabossi - Municipalidad,10mm
2014-09-25,Viale - Comisaría,14mm
2014-09-25,Villa Fontana - Comisaría,---mm
2014-09-25,Villa Urquiza - Comisaría,8mm
2014-09-28,Arroyo María - Nidia Faez,---mm
2014-09-28,Cerrito - Comisaría,---mm
2014-09-28,Curtiembre - Destacamento,---mm
2014-09-28,El Espinillo,---mm
2014-09-28,Engenfeld,---mm
2014-09-28,Hasenkamp - Comisaría,---mm
2014-09-28,Hernandarias - Comisaría,---mm
2014-09-28,La Picada,---mm
2014-09-28,Paraná - Escuela de Policía,---mm
2014-09-28,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-09-28,Pueblo Brugo - Comisaría,---mm
2014-09-28,Quebracho - El Ramblón,---mm
2014-09-28,Seguí - Comisaría,---mm
2014-09-28,Tabossi - Municipalidad,---mm
2014-09-28,Viale - Comisaría,---mm
2014-09-28,Villa Fontana - Comisaría,---mm
2014-09-28,Villa Urquiza - Comisaría,---mm
2014-09-30,Arroyo María - Nidia Faez,---mm
2014-09-30,Cerrito - Comisaría,---mm
2014-09-30,Curtiembre - Destacamento,---mm
2014-09-30,El Espinillo,---mm
2014-09-30,Engenfeld,---mm
2014-09-30,Hasenkamp - Comisaría,---mm
2014-09-30,Hernandarias - Comisaría,---mm
2014-09-30,La Picada,---mm
2014-09-30,Paraná - Escuela de Policía,---mm
2014-09-30,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-09-30,Pueblo Brugo - Comisaría,---mm
2014-09-30,Quebracho - El Ramblón,---mm
2014-09-30,Seguí - Comisaría,---mm
2014-09-30,Tabossi - Municipalidad,---mm
2014-09-30,Viale - Comisaría,---mm
2014-09-30,Villa Fontana - Comisaría,---mm
2014-09-30,Villa Urquiza - Comisaría,---mm
2014-10-04,Arroyo María - Nidia Faez,---mm
2014-10-04,Cerrito - Comisaría,8mm
2014-10-04,Curtiembre - Destacamento,---mm
2014-10-04,El Espinillo,15mm
2014-10-04,Engenfeld,---mm
2014-10-04,Hasenkamp - Comisaría,---mm
2014-10-04,Hernandarias - Comisaría,15mm
2014-10-04,La Picada,---mm
2014-10-04,Paraná - Escuela de Policía,23mm
2014-10-04,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-10-04,Pueblo Brugo - Comisaría,---mm
2014-10-04,Quebracho - El Ramblón,26mm
2014-10-04,Seguí - Comisaría,15mm
2014-10-04,Tabossi - Municipalidad,---mm
2014-10-04,Viale - Comisaría,38mm
2014-10-04,Villa Fontana - Comisaría,15mm
2014-10-04,Villa Urquiza - Comisaría,18mm
2014-10-05,Arroyo María - Nidia Faez,---mm
2014-10-05,Cerrito - Comisaría,7mm
2014-10-05,Curtiembre - Destacamento,6mm
2014-10-05,El Espinillo,32mm
2014-10-05,Engenfeld,---mm
2014-10-05,Hasenkamp - Comisaría,22mm
2014-10-05,Hernandarias - Comisaría,10mm
2014-10-05,La Picada,36mm
2014-10-05,Paraná - Escuela de Policía,3mm
2014-10-05,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-10-05,Pueblo Brugo - Comisaría,3mm
2014-10-05,Quebracho - El Ramblón,---mm
2014-10-05,Seguí - Comisaría,4mm
2014-10-05,Tabossi - Municipalidad,12mm
2014-10-05,Viale - Comisaría,10mm
2014-10-05,Villa Fontana - Comisaría,14mm
2014-10-05,Villa Urquiza - Comisaría,24mm
2014-10-08,Arroyo María - Nidia Faez,---mm
2014-10-08,Cerrito - Comisaría,16mm
2014-10-08,Curtiembre - Destacamento,15mm
2014-10-08,El Espinillo,15mm
2014-10-08,Engenfeld,---mm
2014-10-08,Hasenkamp - Comisaría,8mm
2014-10-08,Hernandarias - Comisaría,---mm
2014-10-08,La Picada,3mm
2014-10-08,Paraná - Escuela de Policía,3mm
2014-10-08,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-10-08,Pueblo Brugo - Comisaría,1mm
2014-10-08,Quebracho - El Ramblón,12mm
2014-10-08,Seguí - Comisaría,15mm
2014-10-08,Tabossi - Municipalidad,10mm
2014-10-08,Viale - Comisaría,10mm
2014-10-08,Villa Fontana - Comisaría,15mm
2014-10-08,Villa Urquiza - Comisaría,7mm
2014-10-09,Arroyo María - Nidia Faez,---mm
2014-10-09,Cerrito - Comisaría,16mm
2014-10-09,Curtiembre - Destacamento,20mm
2014-10-09,El Espinillo,8mm
2014-10-09,Engenfeld,6mm
2014-10-09,Hasenkamp - Comisaría,14mm
2014-10-09,Hernandarias - Comisaría,20mm
2014-10-09,La Picada,8mm
2014-10-09,Paraná - Escuela de Policía,4mm
2014-10-09,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-10-09,Pueblo Brugo - Comisaría,13mm
2014-10-09,Quebracho - El Ramblón,10mm
2014-10-09,Seguí - Comisaría,6mm
2014-10-09,Tabossi - Municipalidad,---mm
2014-10-09,Viale - Comisaría,---mm
2014-10-09,Villa Fontana - Comisaría,---mm
2014-10-09,Villa Urquiza - Comisaría,5mm
2014-10-18,Arroyo María - Nidia Faez,---mm
2014-10-18,Cerrito - Comisaría,---mm
2014-10-18,Curtiembre - Destacamento,---mm
2014-10-18,El Espinillo,---mm
2014-10-18,Engenfeld,---mm
2014-10-18,Hasenkamp - Comisaría,---mm
2014-10-18,Hernandarias - Comisaría,---mm
2014-10-18,La Picada,---mm
2014-10-18,Paraná - Escuela de Policía,10mm
2014-10-18,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-10-18,Pueblo Brugo - Comisaría,---mm
2014-10-18,Quebracho - El Ramblón,---mm
2014-10-18,Seguí - Comisaría,---mm
2014-10-18,Tabossi - Municipalidad,---mm
2014-10-18,Viale - Comisaría,---mm
2014-10-18,Villa Fontana - Comisaría,---mm
2014-10-18,Villa Urquiza - Comisaría,---mm
2014-10-28,Arroyo María - Nidia Faez,---mm
2014-10-28,Cerrito - Comisaría,---mm
2014-10-28,Curtiembre - Destacamento,---mm
2014-10-28,El Espinillo,---mm
2014-10-28,Engenfeld,---mm
2014-10-28,Hasenkamp - Comisaría,---mm
2014-10-28,Hernandarias - Comisaría,---mm
2014-10-28,La Picada,---mm
2014-10-28,Paraná - Escuela de Policía,---mm
2014-10-28,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-10-28,Pueblo Brugo - Comisaría,---mm
2014-10-28,Quebracho - El Ramblón,---mm
2014-10-28,Seguí - Comisaría,---mm
2014-10-28,Tabossi - Municipalidad,---mm
2014-10-28,Viale - Comisaría,---mm
2014-10-28,Villa Fontana - Comisaría,---mm
2014-10-28,Villa Urquiza - Comisaría,---mm
2014-10-29,Arroyo María - Nidia Faez,---mm
2014-10-29,Cerrito - Comisaría,---mm
2014-10-29,Curtiembre - Destacamento,---mm
2014-10-29,El Espinillo,---mm
2014-10-29,Engenfeld,---mm
2014-10-29,Hasenkamp - Comisaría,16mm
2014-10-29,Hernandarias - Comisaría,6mm
2014-10-29,La Picada,---mm
2014-10-29,Paraná - Escuela de Policía,---mm
2014-10-29,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-10-29,Pueblo Brugo - Comisaría,---mm
2014-10-29,Quebracho - El Ramblón,---mm
2014-10-29,Seguí - Comisaría,3mm
2014-10-29,Tabossi - Municipalidad,---mm
2014-10-29,Viale - Comisaría,1mm
2014-10-29,Villa Fontana - Comisaría,---mm
2014-10-29,Villa Urquiza - Comisaría,---mm
2014-10-31,Arroyo María - Nidia Faez,---mm
2014-10-31,Cerrito - Comisaría,5mm
2014-10-31,Curtiembre - Destacamento,9mm
2014-10-31,El Espinillo,4mm
2014-10-31,Engenfeld,---mm
2014-10-31,Hasenkamp - Comisaría,7mm
2014-10-31,Hernandarias - Comisaría,25mm
2014-10-31,La Picada,1mm
2014-10-31,Paraná - Escuela de Policía,12mm
2014-10-31,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-10-31,Pueblo Brugo - Comisaría,10mm
2014-10-31,Quebracho - El Ramblón,12mm
2014-10-31,Seguí - Comisaría,---mm
2014-10-31,Tabossi - Municipalidad,5mm
2014-10-31,Viale - Comisaría,---mm
2014-10-31,Villa Fontana - Comisaría,10mm
2014-10-31,Villa Urquiza - Comisaría,1mm
2014-11-01,Arroyo María - Nidia Faez,---mm
2014-11-01,Cerrito - Comisaría,---mm
2014-11-01,Curtiembre - Destacamento,---mm
2014-11-01,El Espinillo,5mm
2014-11-01,Engenfeld,---mm
2014-11-01,Hasenkamp - Comisaría,7mm
2014-11-01,Hernandarias - Comisaría,---mm
2014-11-01,La Picada,6mm
2014-11-01,Paraná - Escuela de Policía,12mm
2014-11-01,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-11-01,Pueblo Brugo - Comisaría,10mm
2014-11-01,Quebracho - El Ramblón,12mm
2014-11-01,Seguí - Comisaría,---mm
2014-11-01,Tabossi - Municipalidad,5mm
2014-11-01,Viale - Comisaría,---mm
2014-11-01,Villa Fontana - Comisaría,10mm
2014-11-01,Villa Urquiza - Comisaría,1mm
2014-11-02,Arroyo María - Nidia Faez,---mm
2014-11-02,Cerrito - Comisaría,---mm
2014-11-02,Curtiembre - Destacamento,---mm
2014-11-02,El Espinillo,5mm
2014-11-02,Engenfeld,---mm
2014-11-02,Hasenkamp - Comisaría,8mm
2014-11-02,Hernandarias - Comisaría,13mm
2014-11-02,La Picada,8mm
2014-11-02,Paraná - Escuela de Policía,28mm
2014-11-02,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-11-02,Pueblo Brugo - Comisaría,10mm
2014-11-02,Quebracho - El Ramblón,12mm
2014-11-02,Seguí - Comisaría,2mm
2014-11-02,Tabossi - Municipalidad,5mm
2014-11-02,Viale - Comisaría,4mm
2014-11-02,Villa Fontana - Comisaría,10mm
2014-11-02,Villa Urquiza - Comisaría,5mm
2014-11-03,Arroyo María - Nidia Faez,---mm
2014-11-03,Cerrito - Comisaría,46mm
2014-11-03,Curtiembre - Destacamento,10mm
2014-11-03,El Espinillo,32mm
2014-11-03,Engenfeld,---mm
2014-11-03,Hasenkamp - Comisaría,42mm
2014-11-03,Hernandarias - Comisaría,45mm
2014-11-03,La Picada,36mm
2014-11-03,Paraná - Escuela de Policía,13mm
2014-11-03,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-11-03,Pueblo Brugo - Comisaría,38mm
2014-11-03,Quebracho - El Ramblón,35mm
2014-11-03,Seguí - Comisaría,21mm
2014-11-03,Tabossi - Municipalidad,15mm
2014-11-03,Viale - Comisaría,35mm
2014-11-03,Villa Fontana - Comisaría,24mm
2014-11-03,Villa Urquiza - Comisaría,70mm
2014-11-10,Arroyo María - Nidia Faez,---mm
2014-11-10,Cerrito - Comisaría,---mm
2014-11-10,Curtiembre - Destacamento,---mm
2014-11-10,El Espinillo,---mm
2014-11-10,Engenfeld,---mm
2014-11-10,Hasenkamp - Comisaría,---mm
2014-11-10,Hernandarias - Comisaría,---mm
2014-11-10,La Picada,---mm
2014-11-10,Paraná - Escuela de Policía,---mm
2014-11-10,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-11-10,Pueblo Brugo - Comisaría,---mm
2014-11-10,Quebracho - El Ramblón,---mm
2014-11-10,Seguí - Comisaría,---mm
2014-11-10,Tabossi - Municipalidad,---mm
2014-11-10,Viale - Comisaría,---mm
2014-11-10,Villa Fontana - Comisaría,---mm
2014-11-10,Villa Urquiza - Comisaría,---mm
2014-11-11,Arroyo María - Nidia Faez,---mm
2014-11-11,Cerrito - Comisaría,---mm
2014-11-11,Curtiembre - Destacamento,---mm
2014-11-11,El Espinillo,---mm
2014-11-11,Engenfeld,---mm
2014-11-11,Hasenkamp - Comisaría,---mm
2014-11-11,Hernandarias - Comisaría,---mm
2014-11-11,La Picada,---mm
2014-11-11,Paraná - Escuela de Policía,---mm
2014-11-11,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-11-11,Pueblo Brugo - Comisaría,---mm
2014-11-11,Quebracho - El Ramblón,---mm
2014-11-11,Seguí - Comisaría,---mm
2014-11-11,Tabossi - Municipalidad,---mm
2014-11-11,Viale - Comisaría,---mm
2014-11-11,Villa Fontana - Comisaría,---mm
2014-11-11,Villa Urquiza - Comisaría,---mm
2014-11-19,Arroyo María - Nidia Faez,---mm
2014-11-19,Cerrito - Comisaría,8mm
2014-11-19,Curtiembre - Destacamento,10mm
2014-11-19,El Espinillo,3mm
2014-11-19,Engenfeld,---mm
2014-11-19,Hasenkamp - Comisaría,12mm
2014-11-19,Hernandarias - Comisaría,12mm
2014-11-19,La Picada,19mm
2014-11-19,Paraná - Escuela de Policía,6mm
2014-11-19,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-11-19,Pueblo Brugo - Comisaría,30mm
2014-11-19,Quebracho - El Ramblón,26mm
2014-11-19,Seguí - Comisaría,12mm
2014-11-19,Tabossi - Municipalidad,10mm
2014-11-19,Viale - Comisaría,5mm
2014-11-19,Villa Fontana - Comisaría,10mm
2014-11-19,Villa Urquiza - Comisaría,15mm
2014-11-21,Arroyo María - Nidia Faez,---mm
2014-11-21,Cerrito - Comisaría,---mm
2014-11-21,Curtiembre - Destacamento,---mm
2014-11-21,El Espinillo,---mm
2014-11-21,Engenfeld,---mm
2014-11-21,Hasenkamp - Comisaría,---mm
2014-11-21,Hernandarias - Comisaría,---mm
2014-11-21,La Picada,---mm
2014-11-21,Paraná - Escuela de Policía,11mm
2014-11-21,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-11-21,Pueblo Brugo - Comisaría,---mm
2014-11-21,Quebracho - El Ramblón,---mm
2014-11-21,Seguí - Comisaría,---mm
2014-11-21,Tabossi - Municipalidad,---mm
2014-11-21,Viale - Comisaría,---mm
2014-11-21,Villa Fontana - Comisaría,---mm
2014-11-21,Villa Urquiza - Comisaría,---mm
2014-11-24,Arroyo María - Nidia Faez,---mm
2014-11-24,Cerrito - Comisaría,6mm
2014-11-24,Curtiembre - Destacamento,19mm
2014-11-24,El Espinillo,3mm
2014-11-24,Engenfeld,---mm
2014-11-24,Hasenkamp - Comisaría,17mm
2014-11-24,Hernandarias - Comisaría,5mm
2014-11-24,La Picada,---mm
2014-11-24,Paraná - Escuela de Policía,12mm
2014-11-24,Pueblo Bellocq - Destacamento Las Garzas,---mm
2014-11-24,Pueblo Brugo - Comisaría,11mm
2014-11-24,Quebracho - El Ramblón,---mm
2014-11-24,Seguí - Comisaría,---mm
2014-11-24,Tabossi - Municipalidad,---mm
2014-11-24,Viale - Comisaría,---mm
2014-11-24,Villa Fontana - Comisaría,10mm
2014-11-24,Villa Urquiza - Comisaría,---mm
2015-02-10,Arroyo María - Nidia Faez,---mm
2015-02-10,Cerrito - Comisaría,10mm
2015-02-10,Curtiembre - Destacamento,12mm
2015-02-10,El Espinillo,1mm
2015-02-10,Engenfeld,---mm
2015-02-10,Hasenkamp - Comisaría,---mm
2015-02-10,Hernandarias - Comisaría,12mm
2015-02-10,La Picada,6mm
2015-02-10,Paraná - Escuela de Policía,17mm
2015-02-10,Pueblo Bellocq - Destacamento Las Garzas,---mm
2015-02-10,Pueblo Brugo - Comisaría,12mm
2015-02-10,Quebracho - El Ramblón,---mm
2015-02-10,Seguí - Comisaría,12mm
2015-02-10,Tabossi - Municipalidad,7mm
2015-02-10,Viale - Comisaría,9mm
2015-02-10,Villa Fontana - Comisaría,3mm
2015-02-10,Villa Urquiza - Comisaría,9mm
2015-02-18,Arroyo María - Nidia Faez,---mm
2015-02-18,Cerrito - Comisaría,14mm
2015-02-18,Curtiembre - Destacamento,30mm
2015-02-18,El Espinillo,---mm
2015-02-18,Engenfeld,---mm
2015-02-18,Hasenkamp - Comisaría,1mm
2015-02-18,Hernandarias - Comisaría,---mm
2015-02-18,La Picada,---mm
2015-02-18,Paraná - Escuela de Policía,1mm
2015-02-18,Pueblo Bellocq - Destacamento Las Garzas,---mm
2015-02-18,Pueblo Brugo - Comisaría,20mm
2015-02-18,Quebracho - El Ramblón,---mm
2015-02-18,Seguí - Comisaría,---mm
2015-02-18,Tabossi - Municipalidad,---mm
2015-02-18,Viale - Comisaría,---mm
2015-02-18,Villa Fontana - Comisaría,---mm
2015-02-18,Villa Urquiza - Comisaría,---mm
2015-02-24,Arroyo María - Nidia Faez,---mm
2015-02-24,Cerrito - Comisaría,20mm
2015-02-24,Curtiembre - Destacamento,15mm
2015-02-24,El Espinillo,6mm
2015-02-24,Engenfeld,---mm
2015-02-24,Hasenkamp - Comisaría,5mm
2015-02-24,Hernandarias - Comisaría,3mm
2015-02-24,La Picada,15mm
2015-02-24,Paraná - Escuela de Policía,84mm
2015-02-24,Pueblo Bellocq - Destacamento Las Garzas,---mm
2015-02-24,Pueblo Brugo - Comisaría,5mm
2015-02-24,Quebracho - El Ramblón,5mm
2015-02-24,Seguí - Comisaría,6mm
2015-02-24,Tabossi - Municipalidad,6mm
2015-02-24,Viale - Comisaría,---mm
2015-02-24,Villa Fontana - Comisaría,5mm
2015-02-24,Villa Urquiza - Comisaría,5mm
2015-02-25,Arroyo María - Nidia Faez,---mm
2015-02-25,Cerrito - Comisaría,120mm
2015-02-25,Curtiembre - Destacamento,205mm
2015-02-25,El Espinillo,65mm
2015-02-25,Engenfeld,---mm
2015-02-25,Hasenkamp - Comisaría,150mm
2015-02-25,Hernandarias - Comisaría,150mm
2015-02-25,La Picada,110mm
2015-02-25,Paraná - Escuela de Policía,89mm
2015-02-25,Pueblo Bellocq - Destacamento Las Garzas,---mm
2015-02-25,Pueblo Brugo - Comisaría,160mm
2015-02-25,Quebracho - El Ramblón,---mm
2015-02-25,Seguí - Comisaría,61mm
2015-02-25,Tabossi - Municipalidad,115mm
2015-02-25,Viale - Comisaría,40mm
2015-02-25,Villa Fontana - Comisaría,55mm
2015-02-25,Villa Urquiza - Comisaría,175mm
2015-03-01,Arroyo María - Nidia Faez,---mm
2015-03-01,Cerrito - Comisaría,20mm
2015-03-01,Curtiembre - Destacamento,31mm
2015-03-01,El Espinillo,---mm
2015-03-01,Engenfeld,---mm
2015-03-01,Hasenkamp - Comisaría,---mm
2015-03-01,Hernandarias - Comisaría,39mm
2015-03-01,La Picada,25mm
2015-03-01,Paraná - Escuela de Policía,34mm
2015-03-01,Pueblo Bellocq - Destacamento Las Garzas,---mm
2015-03-01,Pueblo Brugo - Comisaría,42mm
2015-03-01,Quebracho - El Ramblón,---mm
2015-03-01,Seguí - Comisaría,35mm
2015-03-01,Tabossi - Municipalidad,25mm
2015-03-01,Viale - Comisaría,30mm
2015-03-01,Villa Fontana - Comisaría,---mm
2015-03-01,Villa Urquiza - Comisaría,28mm
2015-03-02,Arroyo María - Nidia Faez,---mm
2015-03-02,Cerrito - Comisaría,---mm
2015-03-02,Curtiembre - Destacamento,---mm
2015-03-02,El Espinillo,---mm
2015-03-02,Engenfeld,---mm
2015-03-02,Hasenkamp - Comisaría,---mm
2015-03-02,Hernandarias - Comisaría,---mm
2015-03-02,La Picada,---mm
2015-03-02,Paraná - Escuela de Policía,48mm
2015-03-02,Pueblo Bellocq - Destacamento Las Garzas,---mm
2015-03-02,Pueblo Brugo - Comisaría,---mm
2015-03-02,Quebracho - El Ramblón,---mm
2015-03-02,Seguí - Comisaría,---mm
2015-03-02,Tabossi - Municipalidad,---mm
2015-03-02,Viale - Comisaría,---mm
2015-03-02,Villa Fontana - Comisaría,---mm
2015-03-02,Villa Urquiza - Comisaría,---mm
2015-03-03,Arroyo María - Nidia Faez,---mm
2015-03-03,Cerrito - Comisaría,105mm
2015-03-03,Curtiembre - Destacamento,120mm
